id,title,price,currency,regular_price,discount_percent,brand,url,image,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size,sku,description
35890,Pâte Thermique COOLER MASTER PAD PRO 1.0MM,49.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/pate-thermique-cooler-master-pad-pro-1-0mm.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/a/pate-thermique-cooler-master-pad-pro-1-0mm.jpg,False,mytek,Tunisia,2026-01-02T16:19:43.369124,,,,,,[TPY-NDPB-9010-R1],"Pâte Thermique COOLER MASTER PAD PRO 1.0MM - Conductivité thermique: 15.3 (W/mK) - Densité: 3,4 ± 0,2 g/cc - Dureté: 30~55 Sc - Tension de claquage: 6KV (1mm) - Température de fonctionnement: -40 ~ 200°C  - Dimensions (L..."
61900,Pâte Thermique AEROCOOL FUZION 2G,49.0,TND,,0.0,AEROCOOL,https://www.mytek.tn/pate-thermique-aerocool-fuzion-2g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/a/pate-thermique-aerocool-fuzion-2g-k.jpg,False,mytek,Tunisia,2026-01-02T16:19:43.370124,,,,,,[FUZION-2G],"Pâte Thermique AEROCOOL FUZION - Conductivité thermique: >13.5 W/m-K - Capacité: 2G - Impédance thermique: 0,05 °C-cm2/W - Densité spécifique:  2.6 - Température de fonctionnement: -30℃ – 130℃ - Viscosité: 1200 poises - ..."
65470,Ventilateur COOLER MASTER SickleFlow Edge 120 ARGB,49.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/ventilateur-cooler-master-sickleflow-edge-120-argb.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/e/ventilateur-cooler-master-sickleflow-edge-120-argb-z.jpg,True,mytek,Tunisia,2026-01-02T16:19:43.371086,,,,,,[MFX-B2DN-25NP2-R2],"Ventilateur COOLER MASTER SickleFlow Edge 120 ARGB - Vitesse du ventilateur: 690~2500 ± 10% tr/min - Niveau de bruit Max: 32,8 dBA - Type de roulement de ventilateur: Roulement dynamique à boucle - Flux d'air du ventilat..."
12165,Ventilateur Processeur ARGUS SU-200B,59.0,TND,,0.0,ARGUS,https://www.mytek.tn/ventilateur-processeur-argus-su-200b.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/u/su-200b.jpg,True,mytek,Tunisia,2026-01-02T16:19:43.371086,,,,,,[SU-200B],"Ventilateur Processeur ARGUS SU-200B - Diamètre ventilateur: 92 mm - Vitesse du ventilateur: 600-1600 tr / min - Niveau de bruit:  25 dBA - Flux d'air: 56,07 m³ / h - Ventilateur 92 mm avec connecteur PWM 4 broches - Dim..."
35891,Pâte Thermique COOLER MASTER PAD PRO 2.0MM,59.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/pate-thermique-cooler-master-pad-pro-2-0mm.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/a/pate-thermique-cooler-master-pad-pro-2-0mm.jpg,True,mytek,Tunisia,2026-01-02T16:19:43.372122,,,,,,[TPY-NDPB-9020-R1],"Pâte Thermique COOLER MASTER PAD PRO 2.0MM - Conductivité thermique: 15.3 (W/mK) - Densité: 3,4 ± 0,2 g/cc - Dureté: 30~55 Sc - Tension de claquage: 6KV (1mm) - Température de fonctionnement: -40 ~ 200°C  - Dimensions (L..."
61871,Lecteur Graveur DVD Externe USB 3.0 - Noir,59.0,TND,,0.0,Sans-Fabricant,https://www.mytek.tn/lecteur-graveur-dvd-externe-usb-3-0-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/e/lecteur-graveur-dvd-externe-usb-3-0-noir-i.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.425979,,,,,,[GRAV-USB-3-0],"Lecteur Graveur DVD Externe - Interface: USB 3.0 - Lecteur Optique: Lecteur- Graveur DVD - Lecture silencieuse - Compatibilité Super Multi - Mince à plus mince - léger au plus léger - Couleur: Noir - Garantie: 3 mois

Li..."
35887,Pâte Thermique COOLER MASTER CRYOFUZE,69.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/pate-thermique-cooler-master-cryofuze.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/a/pate-thermique-cooler-master-cryofuze.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.426979,,,,,,[MGZ-NDSG-N07M-R2],"Pâte Thermique COOLER MASTER MASTERGel REGULAR - Haute performance - Conductivité thermique exceptionnelle - Anhygroscopique - non absorbant l'humidité - Application facile - Formule non corrosive.
Livraison Gratuite à p..."
13263,Batterie Adaptable Pour PC Portable TOSHIBA C800/C850,69.0,TND,,0.0,Sans-Fabricant,https://www.mytek.tn/batterie-adaptable-pour-pc-portable-toshiba-c800c850.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/a/batterie-adaptable-pour-pc-portable-toshiba-c800c850-y.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.426979,,,,,,[BAT-TOSHIBA-C850],"Batterie Adaptable TOSHIBA Pour PC Portable - Compatible pour Pc Portable TOSHIBA C800/C850 - Couleur: Noir - Garantie: 3 mois

    
        Livraison Gratuite à partir de 300DT d'Achat"
13266,Batterie Adaptable Pour PC Portable Lenovo IdeaPad G550,69.0,TND,,0.0,LENOVO,https://www.mytek.tn/batterie-lenovo-adaptable-pour-pc-portable-lenovo-ideapad-g550.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/a/batterie-lenovo-adaptable-pour-pc-portable-lenovo-ideapad-g550-1_1.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.427979,,,,,,[BAT-LENOVO-G550],"Batterie Adaptable Pour PC Portable LENOVO - Type de Batterie: Li-ion - Capacité de Batterie: 5200 mAh - Tension: 10.8V - Compatible avec les PCs Portables Lenovo IdeaPad G550 - Couleur: Noir - Garantie: 3 mois
Livraison..."
50139,Afficheur Ecran Pour PC Portable 15.4'' LCD,69.0,TND,,0.0,Sans-Fabricant,https://www.mytek.tn/afficheur-ecran-pour-pc-portable-15-4-lcd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/a/f/afficheur-ecran-pour-pc-portable-15-4-lcd-i.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.428981,,,,,"15.4""",[LP154WX5],"Afficheur Ecran Pour PC Portable - Taille de l'écran: 15,4 Pouces - Type de connecteur: 30 pin  - Technologie: LCD .

    
        Livraison Gratuite à partir de 300DT d'Achat"
67701,Ventilateur COOLER MASTER MASTERFAN MF120 halo² ARGB,69.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/ventilateur-cooler-master-masterfan-mf120-halo-argb.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/e/ventilateur-cooler-master-masterfan-mf120-halo-argb-3.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.429993,,,,,,[MFL-B2DN-21NP2-R2],Ventilateur COOLER MASTER MF120 halo² - Taille du ventilateur: 120 mm - Vitesse du ventilateur: 0-2050 tr/min ± 5 % - Niveau de bruit Max: 27 dBA - Type de roulement de ventilateur: Fusil portant - Débit d'air du ventila...
56360,Batterie Adaptable Pour PC Portable DELL 3521/3537/3540,69.9,TND,,0.0,Sans-Fabricant,https://www.mytek.tn/batterie-adaptable-pour-pc-portable-dell-3521-3537-3540.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/a/batterie-adaptable-pour-pc-portable-dell-3521-3537-3540-n.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.430981,,,,,,[BAT-DELL-N3521],"Batterie Adaptable Pour PC Portable DELL - Type de Batterie: Li-ion - Capacité de Batterie: 5200 mAh - Tension: 10.8V - Compatible avec les PCs Portables DELL Inspiron 3521/3537/3540 - Couleur: Noir 
Livraison Gratuite à..."
58560,Batterie Adaptable HP Pour PC Portable CQ60,69.9,TND,,0.0,HP,https://www.mytek.tn/batterie-adaptable-hp-pour-pc-portable-cq60.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/a/batterie-adaptable-hp-pour-pc-portable-cq60-ss.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.431979,,,,,,[BAT-HP-CQ60],"Batterie Adaptable HP Pour PC Portable CQ60 - Type de Batterie: Li-ion - Assure une autonomie suffisante pour travailler, naviguer ou se divertir en toute mobilité - Couleur: Noir 

Livraison Gratuite à partir de 300DT d..."
48984,Ventilateur COOLER MASTER MASTERFAN SF120M,75.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/ventilateur-cooler-master-masterfan-sf120m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/e/ventilateur-cooler-master-masterfan-sf120m.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.431979,,,,,,[MFZ-B2NN-20NPK-R1],"Ventilateur COOLER MASTER MASTERFAN SF120M - Diamètre ventilateur: 120 mm - 3 réglages de vitesse possibles sur le ventilateur - Vitesse du ventilateur: 650-2000 tr/min ± 10 % - Niveau de bruit Max: 5,5-22 dBA - Type de ..."
57872,Bloc D'Alimentation Gamer MSI MAG A300N-H - Noir,79.0,TND,,0.0,MSI,https://www.mytek.tn/bloc-d-alimentation-gamer-msi-mag-a300n-h-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-gamer-msi-mag-a300n-h-noir.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.432979,,,,,,[306-7ZPCY11-HD8],Bloc D'Alimentation Gamer MSI MAG A300N-H - Puissance: 300 Watts - Taille du Ventilateur: 120 mm - Roulement de ventilateur: Palier hydraulique - Plage de tension d'entrée: 200-240~ - Plage de fréquences d'entrée: 50-60 ...
56848,Bloc d'alimentation INTER-TECH SL-500 TBO,82.0,TND,,0.0,INTER-TECH,https://www.mytek.tn/bloc-d-alimentation-inter-tech-sl-500-tbo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-inter-tech-sl-500-tbo.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.433979,,,,500 TB,,[SL-500],Bloc d'alimentation INTER-TECH SL-500 TBO - Puissance: 500 Watts - Facteur de forme: ATX - Tension d'entrée: 230 V - Fréquence: 50-60 Hz - Système de refroidissement: Ventilateur 120 mm - Contrôle du ventilateur: auto - ...
33401,Barrette Mémoire ADATA 8Go DDR3L 1600 MHz Pour Pc de Bureau,89.0,TND,,0.0,ADATA,https://www.mytek.tn/barrette-memoire-adata-8go-ddr3-1600-mhz-pour-pc-de-bureau.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/a/barrette-memoire-adata-8go-ddr3-1600-mhz-pour-pc-de-bureau-hfcgvjb.jpg,False,mytek,Tunisia,2026-01-02T16:20:02.433979,,,8.0,8Go,,[ADDU1600W8G11-S],Barrette Mémoire ADATA Pour Pc De Bureau - Capacité RAM: 8 Go - Vitesse de l'horloge de la mémoire: 1600 MHz - Norme mémoire: DDR3L - Facteur de forme: U-DIMM- Low Voltage - Tension de la Mémoire: 1.35V - Garantie: 3 ans...
48993,Ventilateur COOLER MASTER MF120 Prismatic ARGB,89.0,TND,,0.0,COOLER-MASTER,https://www.mytek.tn/ventilateur-cooler-master-mf120-prismatic-argb.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/e/ventilateur-cooler-master-mf120-prismatic-argb.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.434979,,,,,,[MFY-B2DN-20NPA-R1],Ventilateur COOLER MASTER MF120 Prismatic - Taille du ventilateur: 120 mm - Vitesse du ventilateur: 650-2000 tr/min ± 5 % - Niveau de bruit Max: 8 - 27 dBA - Type de roulement de ventilateur: Fusil portant - Débit d'air ...
60874,Boitier Gamer REDRAGON RINOS GC-590 2FAN ARGB M-ATX - Noir,89.0,TND,,0.0,REDRAGON,https://www.mytek.tn/boitier-gamer-redragon-rinos-gc-590-2fan-argb-m-atx-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/o/boitier-gamer-redragon-rinos-gc-590-2fan-argb-m-atx-noir.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.435979,,,,,,[GC-590],"Boitier Gamer REDRAGON RINOS GC-590 - Format de carte mère: Micro-ATX - Nombres de ventilateurs: 2 - Connecteurs: 1x USB 3.0, 2x USB 2.0, Audio HD - Refroidissement exceptionnel grâce à ses 2 ventilateurs ARGB - Un boîti..."
12646,Graveur DVD ASUS Externe SDRW 08D2S-U DESIGN DIAMANT,98.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08d2s-u-design-diamant.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/9/0/90-dq0436-ua221kz.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.435979,,,,,,[90-DQ0436-UA221KZ],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB 2.0 - Vitesse de lecture: 24x (CD) / 8x (DVD) - Vitesse d'écriture: 24x (CD) / 8x (DVD±R) / 6x (DVD±R DL) - Temps d'accès: 160 ms (DVD), 140 m..."
44623,Lecteur Graveur DVD Externe HITACHI LG GP57EB40 - Noir,99.0,TND,,0.0,HITACHI-LG,https://www.mytek.tn/lecteur-graveur-dvd-externe-hitachi-lg-gp57eb40-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/e/lecteur-graveur-dvd-externe-hitachi-lg-gp57eb40-noir.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.436979,,,,,,[GP57EB40],Lecteur Graveur DVD Externe HITACHI LG GP57EB40 - Interface: USB 2.0 - Lecteur Optique: Lecteur- Graveur DVD - Vitesse de lecture: 8X - Vitesse d écriture: DVD: 8x DVD+/-R ; 6x DVD+/-R DL; 5x DVD-RAM /CD: CD-R 24x - Pris...
44625,Lecteur Graveur DVD Externe HITACHI LG GP57ES40 - Silver,99.0,TND,,0.0,HITACHI-LG,https://www.mytek.tn/lecteur-graveur-dvd-externe-hitachi-lg-gp57es40-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/e/lecteur-graveur-dvd-externe-hitachi-lg-gp57es40-silver.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.437979,,,,,,[GP57ES40],Lecteur Graveur DVD Externe HITACHI LG - Interface: USB 2.0 - Lecteur Optique: Lecteur- Graveur DVD - Vitesse de lecture: 8X - Vitesse d écriture: DVD: 8x DVD+/-R ; 6x DVD+/-R DL; 5x DVD-RAM /CD: CD-R 24x - Prise en char...
44628,Graveur DVD Externe HITACHI LG GP60 - Noir,99.0,TND,,0.0,HITACHI-LG,https://www.mytek.tn/graveur-dvd-externe-hitachi-lg-gp60-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-externe-hitachi-lg-gp60-noir-1.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.438979,,,,,,[GP60NB60],Graveur DVD Externe HITACHI LG GP60 - Interface: USB 2.0 - Lecteur Optique: Graveur DVD - Vitesse de lecture: 8X - Vitesse d écriture: DVD: 8x DVD+/-R ;6x DVD+/-R DL ;5x DVD-RAM /CD: CD-R 24x - Prise en charge de la conn...
44629,Graveur DVD Externe HITACHI LG GP60 - Silver,99.0,TND,,0.0,HITACHI-LG,https://www.mytek.tn/graveur-dvd-externe-hitachi-lg-gp60-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-externe-hitachi-lg-gp60-silver.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.438979,,,,,,[GP60NS60],Graveur DVD Externe HITACHI LG GP60 - Interface: USB 2.0 - Lecteur Optique: Graveur DVD - Vitesse de lecture: 8X - Vitesse d écriture: DVD: 8x DVD+/-R ;6x DVD+/-R DL ;5x DVD-RAM /CD: CD-R 24x - Prise en charge de la conn...
57154,Graveur DVD ASUS Externe SDRW 08D2S-U - Noir,99.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08d2s-u-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-asus-externe-sdrw-08d2s-u-noir-q.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.439979,,,,,,[90-DQ0435-UA221KZ],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB 2.0 - Vitesse de lecture: 24x (CD) / 8x (DVD) - Vitesse d'écriture: 24x (CD) / 8x (DVD±R) / 6x (DVD±R DL) - Temps d'accès: 160 ms (DVD), 140 m..."
57951,Graveur CD/DVD Externe VERBATIM USB 2.0 - Noir,99.0,TND,,0.0,VERBATIM,https://www.mytek.tn/graveur-cd-dvd-externe-verbatim-usb-2-0-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-cd-dvd-externe-verbatim-usb-2-0-noir-h.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.440979,,,,,,[V-098938],Graveur CD/DVD Externe VERBATIM - Type de lecteur optique: Graveur CD/DVD - Interface: USB 2.0 - Compact et léger - Parfaitement adapté pour être utilisé avec un ordinateur portable ou un ultrabook - Entièrement conforme...
57875,Bloc D'Alimentation Gamer MSI MAG A500N-H - Noir,105.0,TND,,0.0,MSI,https://www.mytek.tn/bloc-d-alimentation-gamer-msi-mag-a500n-h-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-gamer-msi-mag-a500n-h-noir.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.440979,,,,,,[306-7ZPGX11-HH9],Bloc D'Alimentation Gamer MSI MAG A500N-H - Puissance: 500 Watts - Taille du Ventilateur: 120 mm - Roulement de ventilateur: Palier hydraulique - Plage de tension d'entrée: 200-240~ - Plage de fréquences d'entrée: 50~60 ...
61816,Boîtier Gamer AEROCOOL Hexform V2 Mini tour 3FAN FRGB - Noir,105.0,TND,,0.0,AEROCOOL,https://www.mytek.tn/boitier-gamer-aerocool-hexform-v2-mini-tour-3fan-frgb-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/o/boitier-gamer-aerocool-hexform-v2-mini-tour-3fan-frgb-noir-.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.441979,,,,,,[HEXFORM-G-BK-V2],Boîtier Gamer AEROCOOL Hexform V2 - Format du boitier: Mini Tour - Format de carte mère: Micro ATX/mini-ITX - Format Alimentation: ATX - Liquidation de Carte graphique: 296 mm (sans radiateur avant) - Liquidation de refr...
3107,Barrette Mémoire ADATA 8Go DDR3L Pour PC Portable,109.0,TND,,0.0,ADATA,https://www.mytek.tn/barrette-memoire-adata-8go-ddr3l-pour-pc-portable.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/f/sfsfdfdgdgdsg.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.442979,,,8.0,8Go,,[ADDS1600W8G11-S],Barrette Mémoire ADATA Pour PC Portable - Capacité RAM: 8 Go - Format de mémoire: DDR3L - Fréquence de la mémoire: 1600 MHz - Tension de la Mémoire: 1.35V - Support de mémoire: 204-pin SO-DIMM - Low Voltage - Garantie: 3...
57168,Graveur DVD ASUS Externe SDRW 08U8M-U - Silver,109.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08u8m-u-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-asus-externe-sdrw-08u8m-u-silver-n.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.443986,,,,,,[90DD0292-M29000],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB Type-C - Vitesse de lecture: DVD-ROM : 8X , DVD+R/-R : 8X , DVD+R (SL, M-DISC) : 8X  ; DVD+RW/-RW : 8X , DVD+R/-R (DL) : 8X , CD-ROM : 24X , C..."
35383,Bloc d'alimentation INTER-TECH HIPOWER SP-650 ATX 12V,115.0,TND,,0.0,INTER-TECH,https://www.mytek.tn/bloc-d-alimentation-inter-tech-hipower-sp-650-atx-12v-sp-650.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-inter-tech-hipower-sp-650-atx-12v-sp-650-1.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.444982,,,,,,[SP-650],Bloc d'alimentation INTER-TECH HIPOWER - Puissance: 650 Watts - Facteur de forme: ATX - Tension d'entrée: 100-240 V - Fréquence: 50-60 Hz - Système de refroidissement: Ventilateur 120 mm - Niveau de bruit: 19-35 dB - Con...
57161,Graveur DVD ASUS Externe SDRW 08U9M-U - Noir,115.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08u9m-u-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-asus-externe-sdrw-08u9m-u-noir-h.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.445981,,,,,,[90DD02A0-M29000],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB 2.0(Type-C + Type-A) - Vitesse de lecture: DVD-ROM : 8X , DVD+R/-R : 8X , DVD+R (SL, M-DISC) : 8X  ; DVD+RW/-RW : 8X , DVD+R/-R (DL) : 8X , CD..."
57158,Graveur DVD ASUS Externe SDRW 08U9M-U - Silver,119.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08u9m-u-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-asus-externe-sdrw-08u9m-u-silver-m.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.446988,,,,,,[90DD02A2-M29000],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB 2.0(Type-C + Type-A) - Vitesse de lecture: DVD-ROM : 8X , DVD+R/-R : 8X , DVD+R (SL, M-DISC) : 8X  ; DVD+RW/-RW : 8X , DVD+R/-R (DL) : 8X , CD..."
57165,Graveur DVD ASUS Externe SDRW 08U9M-U - Gold,119.0,TND,,0.0,ASUS,https://www.mytek.tn/graveur-dvd-asus-externe-sdrw-08u9m-u-gold.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/r/graveur-dvd-asus-externe-sdrw-08u9m-u-gold-f.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.446988,,,,,,[90DD02A5-M29000],"Graveur DVD Externe ASUS - Type de lecteur optique: DVD ± RW - Interface: USB 2.0(Type-C + Type-A) - Vitesse de lecture: DVD-ROM : 8X , DVD+R/-R : 8X , DVD+R (SL, M-DISC) : 8X  ; DVD+RW/-RW : 8X , DVD+R/-R (DL) : 8X , CD..."
66760,Boîtier PC Gamer MSI Mag FORGE M100A Micro-ATX - Noir,120.0,TND,,0.0,MSI,https://www.mytek.tn/boitier-pc-gamer-msi-mag-forge-m100a-micro-atx-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/o/boitier-pc-gamer-msi-mag-forge-m100a-micro-atx-noir-nnb.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.447980,,,,,,[306-7G20A26-HH9],Boîtier PC Gamer MSI Mag FORGE M100A - Format du boîtier: Mini Tour - Format de carte mère: Micro-ATX / Mini-ITX - Prise en charge de l'alimentation: ATX - Longueur de Carte graphique (max): 300 mm - Hauteur max ventilat...
62002,Boitier Gamer REDRAGON PAGOS 1 GC-570 M-ATX - Noir,125.0,TND,,0.0,REDRAGON,https://www.mytek.tn/boitier-gamer-redragon-pagos-1-gc-570-m-atx-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/o/boitier-gamer-redragon-pagos-1-gc-570-m-atx-noir-i.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.448979,,,,,,[GC-570-B],"Boitier Gamer REDRAGON PAGOS 1 GC-570 - Format du boitier: Mini Tour - Format de carte mère: Micro-ATX - Nombres de ventilateurs: 3 (Deux sont à l'avant et un à l'arrière) - Connecteurs: 1x USB 3.0, 1x USB 2.0, Audio HD ..."
55277,Bloc D'Alimentation Gamer MSI MAG A500DN 80+ Standard,129.0,TND,,0.0,MSI,https://www.mytek.tn/bloc-d-alimentation-gamer-msi-mag-a500dn-80-standard.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-gamer-msi-mag-a500dn-80-standard.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.449979,,,,,,[306-7ZP6A11-809],"Bloc D'Alimentation Gamer MSI MAG A500DN - Puissance: 500 Watts - Norme: 80 PLUS (jusqu'à 80 %) - Format: ATX - Ventilateur: Roulement hydraulique 120 mm - Fonctionnalités de sécurité: OCP, OVP, OPP, SCP - Connecteurs: 1..."
61888,Bloc d'alimentation AEROCOOL LUX 550W,129.0,TND,,0.0,AEROCOOL,https://www.mytek.tn/bloc-d-alimentation-aerocool-lux-550w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-aerocool-lux-550w-c.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.449979,,,,,,[LUX-550W],Bloc d'alimentation AEROCOOL LUX 550W  - Puissance: 550 Watts - Norme: 80Plus 230 V EU Bronze - Version ATX: 2.4 - Fréquence: 50-60 Hz - Protection: OPP / OVP/ UVP / SCP - Taux APFC (correction active du facteur de puiss...
67574,Bloc d'alimentation ARGUS Gamer RGB-500W II,129.0,TND,,0.0,ARGUS,https://www.mytek.tn/bloc-d-alimentation-argus-gamer-rgb-500w-ii.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/l/bloc-d-alimentation-argus-gamer-rgb-500w-ii-a.jpg,True,mytek,Tunisia,2026-01-02T16:20:02.450979,,,,,,[RGB-500W-II],"Bloc d'alimentation ARGUS Gamer - Puissance: 500 Watts - Norme: 80+ Bronze - Version ATX: 2.3 - Tension d'entrée: 100/240 V - Fréquence: 47-63 Hz - Protection: OPP / OVP / SCP - Connecteurs: 1x Carte mère 20+4 broches, 1..."
